Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
11/17/22,95.5,103.75,95.5,99.4,47,59485,5942270
11/16/22,100,104.75,97,98.6,55,27233,2678506.2
11/15/22,104,108,100,100.25,214,197269,20615949.25
11/14/22,95.2,103.75,95.2,101.25,156,57675,5836655.75
11/11/22,97,99.9,95.2,95.5,33,23017,2251822.4
11/10/22,97.9,97.9,92.6,96.9,12,333,32236
11/9/22,92.2,98,92.2,93.9,35,12156,1144043
11/8/22,100,100,96,98,47,84352,8271216
11/4/22,92,100.75,91.7,98.2,27,13508,1327683.4
11/3/22,96.1,103.25,93.1,100,31,21870,2194068.1
11/2/22,96,103,96,102.75,64,41166,4218021
11/1/22,95,102.5,90.8,100.5,83,48767,4879104.65
10/31/22,96,100.75,90.5,96,55,10301,993829
10/28/22,99.4,102.75,90.2,96.8,75,25610,2484339.8
10/27/22,89.1,99.5,89.1,94.7,154,96838,9038910.7
10/26/22,87.2,93.5,87.2,92.3,48,25728,2350400.8
10/25/22,97.5,98,86.3,90.2,111,88922,8069069
10/21/22,96,99.9,92.1,97.9,88,48970,4734233.4
10/20/22,99,101.5,96.2,98.1,141,92652,9117721.3
10/19/22,101,106.75,98.7,100.75,164,151544,15357932.2
10/18/22,108,111,100.25,105,216,140322,14894056.75
10/17/22,116,120,108,112.25,441,408320,45857061.5
10/14/22,96.5,118.75,96,115.5,1112,1149251,123355554.9
10/13/22,89.7,95.1,89.7,95,196,287436,27010308.2
10/12/22,88.1,92,86,89.7,76,136131,12062205.2
10/11/22,88.6,92,86,88.6,80,121966,10817929.2
10/7/22,87.5,91,85,91,68,116116,10187879.9
10/6/22,88.3,92,87.1,88.4,14,4358,383327
10/5/22,93.9,94.9,88,89.5,79,50226,4616392.3
10/4/22,94.9,95,87,93.2,137,86665,8081657.7
10/3/22,90,98,90,94.3,437,380814,35921851.4
9/30/22,81,88.5,81,86.7,238,131367,11256348
9/29/22,80,82,77.1,80,54,72010,5765432.1
9/28/22,79.7,80,76,76.8,27,6100,484627.4
9/27/22,73.1,82,70.1,79.3,41,59955,4743091.5
9/26/22,71.1,76,70.3,75.9,67,79309,5769196.1
9/23/22,70,72.5,68,71.7,43,68552,4748305.7
9/22/22,72.5,74.4,70.3,70.9,30,8907,638856.3
9/21/22,76,76,72.1,72.5,40,16338,1188511.6
9/20/22,77.1,77.1,75,75.1,22,14204,1079623.1
9/19/22,77.5,77.5,76.8,76.8,24,10225,788711
9/16/22,76.5,79.5,76.5,79.2,11,1715,135981.9
9/15/22,75,81.9,75,78.5,76,79942,6230508.7
9/14/22,75,76,73,75.7,44,21269,1603266.1
9/13/22,78,78,75,77.4,46,59101,4536510.9
9/12/22,81,81,76.7,78.4,62,56381,4406365.1
9/9/22,78.5,83,78,82,94,166845,13570019.2
9/8/22,74,85,74,80,202,325228,25392996.1
9/7/22,71.1,72.6,71,72.5,57,44070,3193440.1
9/6/22,70,74,69.3,72.5,202,296752,21262446.1
9/5/22,69,69,63,68.7,114,259112,17505836.5
9/2/22,59.5,69.8,59.5,67.6,147,168340,10900366.4
9/1/22,59.6,60.5,59,60.2,24,6161,369068.8
8/31/22,59,59.5,58,59.5,25,35334,2079620.9
8/30/22,58,59,56.4,57.5,74,89305,5135471.5
8/29/22,59.9,60,58.1,59.8,45,23685,1398409.5
8/26/22,55.7,58.1,55.7,57.5,12,16035,908589.7
8/25/22,59.4,59.8,55.5,58.9,52,19807,1144844
8/24/22,59.5,59.5,58,59,56,61415,3573177.3
8/23/22,60.9,60.9,58.1,58.5,59,21230,1266205.6
8/22/22,58.7,61.9,58.7,60.2,86,31663,1925934
8/19/22,56.6,58.5,56.6,57.1,33,85038,4858684.3
8/18/22,55.7,58,53.4,56.2,75,79537,4457650.8
8/17/22,55.7,55.9,55.7,55.8,9,2640,147210
8/16/22,56,56,55.5,56,17,82984,4647090.5
8/15/22,57.6,57.6,54,55.9,71,273517,15299143.3
8/12/22,54.5,58.5,54.4,54.8,25,12611,691077
8/10/22,52,52.1,51.1,51.3,10,17709,906783.4
8/9/22,54,54.5,52.5,52.7,27,33868,1788381.6
8/8/22,54.5,54.5,53,53,9,4700,249690
8/5/22,52.5,54,52.5,54,7,6103,329107.5
8/4/22,52,52.4,52,52.4,4,1225,64130
8/3/22,52,55,50.1,53.8,80,267088,14373407.5
8/2/22,52.8,52.8,52.3,52.8,6,60,3167
8/1/22,52.8,52.8,52.8,52.8,4,100,5280
7/29/22,52.7,52.7,48.5,48.6,24,53410,2594036.3
7/28/22,52.8,52.8,47.5,47.6,6,2257,108426.9
7/27/22,50,52.9,48,48.1,6,1105,53376.5
7/27/22,50,52.9,48,48.1,6,1105,53376.5
7/26/22,52.9,52.9,48,48.1,11,1003,48242.9
7/25/22,50.9,53,50.9,50.9,4,1002,51005.9
7/22/22,51,51,47,48.7,31,5303,259001.3
7/20/22,51,51,51,51,2,201,10251
7/19/22,51,51,50,50,11,20307,1015453
7/18/22,48.5,50,48.5,50,7,42241,2112008.5
7/15/22,50,51,50,50.1,4,1103,55251
7/14/22,49.5,49.5,46.8,47,4,1398,65696.4
7/12/22,50,50,46.8,47.9,9,733,35951.6
7/11/22,50,50,50,50,5,288,14400
7/8/22,50,50,50,50,1,500,25000
7/7/22,50.5,50.5,50,50.4,5,114,5744.5
7/6/22,52,52,49,49,11,508,24938.8
7/5/22,50,50,49.6,50,7,292,14598
